"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,54,264,5150000,5249999,,,,
,54,264,5490000,5599999,,,,
,54,264,5680000,5699999,,,,
,54,264,7403000,7405999,,,,
,54,264,7410000,7416999,,,,
,54,264,7438000,7449999,,,,
,54,265,1404000,1405999,,,,
,54,265,1410000,1411999,,,,
,54,265,1430000,1435999,,,,
,54,265,1439000,1441999,,,,
,54,265,6410000,6413999,,,,
,54,265,6435000,6441999,,,,
,54,265,6460000,6463999,,,,
,54,265,7267000,7268999,,,,
,54,265,7270000,7279999,,,,
,54,265,7338000,7350999,,,,
,54,265,7462000,7462999,,,,
,54,265,7510000,7519999,,,,
,54,265,7567000,7569999,,,,
,54,265,7660000,7660999,,,,
,54,265,7669000,7669999,,,,
,54,265,7680000,7681999,,,,
,54,265,7694000,7699999,,,,
,54,266,4226000,4244999,,,,
,54,266,4247000,4247999,,,,
,54,266,4260000,4279999,,,,
,54,266,4380000,4399999,,,,
,54,266,4472000,4472999,,,,
,54,266,4510000,4519999,,,,
,54,266,4676000,4679999,,,,
,54,266,4693000,4699999,,,,
,54,266,4710000,4724999,,,,
,54,266,4740000,4744999,,,,
,54,266,4750000,4754999,,,,
,54,266,4799000,4832999,,,,
,54,266,4913000,4917999,,,,
,54,266,4920000,4989999,,,,
,54,280,4213000,4219999,,,,
,54,280,4222000,4222999,,,,
,54,280,4277000,4299999,,,,
,54,280,4310000,4319999,,,,
,54,280,4330000,4339999,,,,
,54,280,4500000,4502999,,,,
,54,280,4522000,4529999,,,,
,54,280,4540000,4549999,,,,
